bill_id,category_ids,category_labels,bill_type,reason
hr2561-114,,,,"The bill authorizes the posthumous award of the Medal of Honor to a military service member, which relates to armed forces recognition and does not involve private employer wage, hour, or benefit obligations."
hr5651-114,,,,"The bill prohibits a specific infrastructure project at Los Angeles International Airport and does not regulate private employer wage, hour, or benefit obligations."
hr178-116,,,,"The bill authorizes grants to local governments for regional economic development projects, which does not impose obligations on private employers regarding wages, hours, or benefits."
sjres13-114,,,,"The bill proposes a constitutional amendment regarding equal application of laws to government officials and citizens, which does not regulate private employer wage, hour, or benefit obligations."
hr2994-112,,,,"The bill focuses on federal research, development, and demonstration of marine and hydrokinetic renewable energy technologies, involving government grants and DOE programs rather than regulating private employer wage, hour, or benefit obligations."
hr5499-112,,,,"The bill suspends import duties on a specific chemical compound, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr1733-115,,,,"The bill directs the Department of Energy to update a report on the environmental benefits of re-refining used lubricating oil, which is an energy and environmental policy matter unrelated to private employer wage, hour, or benefit obligations."
hr1778-114,,,,"The bill regulates tax return preparers and refund anticipation loans, which are consumer protection and tax administration issues, not private employer wage, hour, or benefit obligations."
hr4222-112,,,,"The bill concerns the conveyance of federal land to a Native American tribe and a school district, involving land management and tribal relations rather than private employer wage, hour, or benefit obligations."
hr496-115,,,,"The bill addresses immigration status and employment authorization for undocumented immigrants brought to the U.S. as children, which is a matter of federal immigration policy and does not regulate private employer wage, hour, or benefit obligations."
hr1838-116,,,,"The bill addresses the reissuance of Social Security numbers by the Social Security Administration, which is a government benefit program and administrative process, not a regulation of private employer wage, hour, or benefit obligations."
