bill_id,category_ids,category_labels,bill_type,reason
s2792-115,6,Transportation Safety,enforcement,"While the bill does not directly address hiring discrimination, modernizing training programs at aviation maintenance technician schools could impact the qualifications and skillsets of applicants, potentially influencing hiring practices and compliance with FCRA regulations regarding background checks and fair hiring processes."
hr2686-112,1,Wage Hour & Benefits,enforcement,"The bill excludes child care assistance from the five-year limit on TANF assistance and increases funding for child care, which relates to employer-provided benefits and potentially impacts employer obligations related to employee support."
hr598-116,9;12,"Banking AML & Sanctions;Fraud, Corruption & Criminal Conduct",enforcement,"The bill directs sanctions against foreign persons involved in human rights abuses and complicit in Russian actions, which could involve criminal financial conduct and foreign bribery, and relates to reporting on security assistance and combating disinformation, which could involve financial flows."
hr3099-114,,,,Bill focuses on establishing a national strategy to support family caregivers and does not directly regulate or incentivize any corporate conduct related to the Violation Tracker categories.
s2839-114,,,,The bill extends the authorization of a cultural heritage commission and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr295-113,12;24,"Fraud, Corruption & Criminal Conduct;Government Reporting & Compliance",enforcement,"The bill aims to prevent and investigate tax fraud, including identity theft, by increasing information sharing between the IRS and law enforcement agencies and improving coordination, which relates to fraud offenses and illegal corporate campaign contributions."
s2896-109,,,,Bill adjusts a tariff schedule; it does not relate to corporate misconduct enforcement or tax incentives related to any of the Violation Tracker categories.
hr5116-106,,,,"Bill appropriates funds for the National Health Service Corps, a government program; no private employer wage or benefit obligation is involved."
s3136-106,,,,This is a private bill granting permanent residency to specific individuals and does not relate to any type of corporate misconduct targeted by government enforcement actions.
s3119-114,,,,The bill focuses on reducing the cost of federal regulations generally and does not specifically target any of the corporate misconduct areas covered by the Violation Tracker categories.
hr2445-109,15,Competition-related Offenses,,"The bill adjusts a tariff schedule, which is a routine policy adjustment rather than an enforcement action against a company."
hr4259-111,1,Wage Hour & Benefits,enforcement,"The bill permanently reauthorizes the EB-5 regional center program, which involves investment requirements and potential impacts on employment, and expands eligibility criteria, directly relating to employer conduct and obligations under immigration law."
hr3365-110,16,Air Violation,enforcement,"The bill directly relates to the Clean Air Act and EPA enforcement of air emissions standards at industrial facilities, impacting corporate conduct related to air pollution control."
hr4582-114,,,,This bill concerns the management of striped bass populations in the Central Valley Project and does not relate to any type of corporate misconduct targeted by government enforcement actions.
