bill_id,category_ids,category_labels,bill_type,reason
hr505-107,,,,"The bill addresses immigration status adjustments and guardianship for unaccompanied alien children, which does not involve private employer wage, hour, or benefit obligations."
hr4207-112,,,,"The bill establishes government-funded savings accounts for low-income students, which is a public assistance and education program, not a regulation of private employer wage, hour, or benefit obligations."
hr1474-110,,,,"The bill regulates payment timelines for Medicare Part D claims and prohibits co-branding on prescription drug cards, which involves government reimbursement rates and marketing practices rather than private employer wage, hour, or benefit obligations."
s1379-108,,,,"The bill authorizes the minting of commemorative coins for disabled veterans and funds a memorial endowment, which is a government commemorative activity and not related to private employer wage, hour, or benefit obligations."
hr1912-110,,,,"The bill expands Medicare coverage for hearing aids, which is a government-administered public benefit program, not a regulation of private employer wage, hour, or benefit obligations."
s3606-112,,,,"The bill focuses on environmental protection and the regulation of invasive wildlife species, which is unrelated to private employer wage, hour, or benefit obligations."
s254-116,,,,"The bill addresses border security and the authority of the Department of Homeland Security to waive federal laws for barrier construction, which is unrelated to private employer wage, hour, or benefit obligations."
hr6381-115,,,,"The bill concerns the maintenance of a memorial wall at a National Park and the conveyance of federal land, involving no private employer wage, hour, or benefit obligations."
s691-113,,,,"The bill regulates firearms and ammunition magazines under crime and law enforcement statutes, containing no provisions related to private employer wage, hour, or benefit obligations."
hr5316-115,,,,"The bill authorizes appropriations for a government-administered food assistance program for low-income seniors, which does not regulate private employer wage, hour, or benefit obligations."
hr455-111,,,,"The bill designates river segments for study under the Wild and Scenic Rivers Act and does not regulate private employer wage, hour, or benefit obligations."
hr2555-116,,,,"The bill addresses combat pay for former military personnel, which is a government benefit administered by the Department of Defense rather than a private employer wage or benefit obligation."
s2559-109,,,,"The bill addresses public corruption and honest services fraud involving Members of Congress and their staff, which does not involve private employer wage, hour, or benefit obligations."
hr3039-115,,,,"The bill designates federal lands as wilderness areas and rivers as part of the National Wild and Scenic Rivers System, which relates to public lands and natural resources rather than private employer wage, hour, or benefit obligations."
