bill_id,category_ids,category_labels,bill_type,reason
hr6097-112,1.0,Wage Hour & Benefits,enforcement,"The bill amends ERISA and the Internal Revenue Code to exempt private employers from penalties and enforcement actions for failing to provide certain health benefits, directly affecting the stringency of employer benefit obligations."
s2562-109,,,,"The bill addresses government-administered disability compensation and pensions for veterans through the Department of Veterans Affairs, not the wage or benefit obligations of non-governmental employers."
s147-109,,,,"The bill focuses on the political recognition and reorganization of a Native Hawaiian governing entity and does not regulate private employer wage, hour, or benefit obligations."
hr2630-108,,,,"The bill focuses on immigration enforcement and criminal penalties for alien smuggling, which is unrelated to private employer wage, hour, or benefit obligations."
hr2013-108,,,,"The bill addresses Social Security lump-sum death benefits, which are government-administered public assistance programs and not obligations of non-governmental employers."
s2746-113,,,,"The bill focuses on public health data collection and research regarding sudden unexpected death in children and does not regulate private employer wage, hour, or benefit obligations."
hr5104-112,,,,"The bill relates to the suspension of tariffs on ski poles and accessories, which does not involve private employer wage, hour, or benefit obligations."
hr3909-110,,,,"The bill concerns military aircraft fleet size and requirements for the Air Force and does not relate to private employer wage, hour, or benefit obligations."
hr2140-109,,,,"The bill relates to the suspension of tariffs on specific herbicides and adjuvants and does not address private employer wage, hour, or benefit obligations."
s611-111,,,,"The bill focuses on funding and evaluating public health grants for sex education and does not regulate private employer wage, hour, or benefit obligations."
s3810-111,,,,"The bill focuses on international sanctions, oil and gas leasing, and national security regarding Iran, and does not address private employer wage, hour, or benefit obligations."
hr1993-110,,,,"The bill focuses on international counterterrorism financing and interagency coordination; it does not regulate private employer wage, hour, or benefit obligations."
hr748-109,,,,"The bill addresses the transportation of minors for abortions and parental notification requirements; it does not relate to private employer wage, hour, or benefit obligations."
s2662-111,,,,"The bill focuses on medical malpractice litigation and alternative dispute resolution for healthcare claims, which is unrelated to private employer wage, hour, or benefit obligations."
hr3318-111,,,,"The bill establishes an advisory committee for the SEC to protect investor interests and marketplace integrity, which does not relate to private employer wage, hour, or benefit obligations."
hr4329-107,,,,"The bill relates to the suspension of tariffs on a specific chemical and does not address private employer wage, hour, or benefit obligations."
hr2448-110,,,,"The bill addresses federal excise taxes on motor fuels and does not relate to private employer wage, hour, or benefit obligations."
